Date,ret,RM-Rf,SMB,HML,RMW,CMA,Lag1,Lag2,Lag3,Lag4,Lag5
11/9/2018,-1.028628196,-1.04,-0.85,0.42,0.62,0.67,-0.19476281,2.021405379,0.568816623,0.486060931,-0.407591273
11/12/2018,-1.938937171,-2.06,0.09,0.85,0.52,0.88,-1.028628196,-0.19476281,2.021405379,0.568816623,0.486060931
11/13/2018,-0.143515971,-0.13,-0.05,0.16,0.21,-0.31,-1.938937171,-1.028628196,-0.19476281,2.021405379,0.568816623
11/14/2018,-0.735223517,-0.77,0.03,-0.29,0.58,0.1,-0.143515971,-1.938937171,-1.028628196,-0.19476281,2.021405379
11/15/2018,1.12228013,1.18,0.31,-0.4,-0.82,-0.69,-0.735223517,-0.143515971,-1.938937171,-1.028628196,-0.19476281
11/16/2018,0.21440133,0.15,-0.02,-0.07,-0.78,0.17,1.12228013,-0.735223517,-0.143515971,-1.938937171,-1.028628196
11/19/2018,-1.749939591,-1.88,-0.4,2.3,0.21,1.24,0.21440133,1.12228013,-0.735223517,-0.143515971,-1.938937171
11/20/2018,-1.795933833,-1.85,0.03,-0.54,-0.37,-0.32,-1.749939591,0.21440133,1.12228013,-0.735223517,-0.143515971
11/21/2018,0.487000865,0.51,0.96,-0.33,-0.34,0.01,-1.795933833,-1.749939591,0.21440133,1.12228013,-0.735223517
11/23/2018,-0.538771564,-0.55,0.77,-0.6,0.29,-0.05,0.487000865,-1.795933833,-1.749939591,0.21440133,1.12228013
11/26/2018,1.542083803,1.62,-0.7,-0.2,-0.44,-0.74,-0.538771564,0.487000865,-1.795933833,-1.749939591,0.21440133
11/27/2018,0.123834242,0.11,-1.06,0.26,0.59,0.12,1.542083803,-0.538771564,0.487000865,-1.795933833,-1.749939591
11/28/2018,2.302277826,2.42,0.31,-1.17,0.07,-0.92,0.123834242,1.542083803,-0.538771564,0.487000865,-1.795933833
11/29/2018,-0.185115874,-0.22,-0.21,-0.1,-0.48,0.03,2.302277826,0.123834242,1.542083803,-0.538771564,0.487000865
11/30/2018,0.717129326,0.78,-0.37,-0.43,0.23,-0.26,-0.185115874,2.302277826,0.123834242,1.542083803,-0.538771564
12/3/2018,1.160536885,1.13,-0.1,-0.8,-0.25,-0.56,0.717129326,-0.185115874,2.302277826,0.123834242,1.542083803
12/4/2018,-3.320253606,-3.45,-1.04,-0.21,-0.14,0.93,1.160536885,0.717129326,-0.185115874,2.302277826,0.123834242
12/6/2018,-0.122989749,-0.16,-0.06,-1.05,0.13,-0.31,-3.320253606,1.160536885,0.717129326,-0.185115874,2.302277826
12/7/2018,-2.387869165,-2.36,0.27,1.33,-0.47,0.63,-0.122989749,-3.320253606,1.160536885,0.717129326,-0.185115874
12/10/2018,0.111141888,0.1,-0.36,-1.62,0.27,-0.29,-2.387869165,-0.122989749,-3.320253606,1.160536885,0.717129326
12/11/2018,-0.022213816,-0.08,-0.16,-0.42,0.17,-0.07,0.111141888,-2.387869165,-0.122989749,-3.320253606,1.160536885
12/12/2018,0.568644131,0.68,0.51,-0.18,-0.23,-0.09,-0.022213816,0.111141888,-2.387869165,-0.122989749,-3.320253606
12/13/2018,-0.24327668,-0.26,-1.55,-0.19,0.19,0.04,0.568644131,-0.022213816,0.111141888,-2.387869165,-0.122989749
12/14/2018,-1.742555092,-1.89,0.09,0.5,-0.21,0.62,-0.24327668,0.568644131,-0.022213816,0.111141888,-2.387869165
12/17/2018,-2.156491327,-2.13,-0.11,1.08,0.26,0.2,-1.742555092,-0.24327668,0.568644131,-0.022213816,0.111141888
12/18/2018,-0.030697681,-0.03,-0.04,-0.61,0.92,-0.47,-2.156491327,-1.742555092,-0.24327668,0.568644131,-0.022213816
12/19/2018,-1.547536415,-1.58,-0.6,0.02,-0.38,0.41,-0.030697681,-2.156491327,-1.742555092,-0.24327668,0.568644131
12/20/2018,-1.627357474,-1.62,-0.12,0.97,0.62,-0.07,-1.547536415,-0.030697681,-2.156491327,-1.742555092,-0.24327668
12/21/2018,-2.146997103,-2.17,-0.53,0.77,0.12,0.65,-1.627357474,-1.547536415,-0.030697681,-2.156491327,-1.742555092
12/24/2018,-2.531593333,-2.55,0.93,-0.48,-0.34,-0.33,-2.146997103,-1.627357474,-1.547536415,-0.030697681,-2.156491327
12/26/2018,4.699839456,5.06,-0.2,-1.02,-0.21,-1.1,-2.531593333,-2.146997103,-1.627357474,-1.547536415,-0.030697681
12/27/2018,0.896654233,0.78,-0.72,-0.14,-0.14,0.1,4.699839456,-2.531593333,-2.146997103,-1.627357474,-1.547536415
12/28/2018,-0.126469719,-0.03,0.75,0.26,-0.37,-0.05,0.896654233,4.699839456,-2.531593333,-2.146997103,-1.627357474
12/31/2018,0.944658145,0.9,-0.14,-0.46,-0.08,-0.14,-0.126469719,0.896654233,4.699839456,-2.531593333,-2.146997103
1/2/2019,0.078330017,0.23,0.74,1.13,-0.13,0.27,0.944658145,-0.126469719,0.896654233,4.699839456,-2.531593333
1/3/2019,-2.344674659,-2.45,0.49,1.2,-0.23,0.89,0.078330017,0.944658145,-0.126469719,0.896654233,4.699839456
1/4/2019,3.25647625,3.55,0.36,-0.7,-0.1,-0.6,-2.344674659,0.078330017,0.944658145,-0.126469719,0.896654233
1/7/2019,1.003490194,0.94,0.87,-0.74,-0.73,-0.46,3.25647625,-2.344674659,0.078330017,0.944658145,-0.126469719
1/8/2019,1.023922307,1.01,0.45,-0.63,0.31,-0.07,1.003490194,3.25647625,-2.344674659,0.078330017,0.944658145
1/9/2019,0.470241463,0.56,0.5,0.1,0.08,-0.19,1.023922307,1.003490194,3.25647625,-2.344674659,0.078330017
1/10/2019,0.490629675,0.42,-0.01,-0.46,-0.05,-0.04,0.470241463,1.023922307,1.003490194,3.25647625,-2.344674659
1/11/2019,0.022565901,-0.01,0.2,0.22,0.23,0.25,0.490629675,0.470241463,1.023922307,1.003490194,3.25647625
1/14/2019,-0.63433824,-0.6,-0.46,0.94,0.25,0,0.022565901,0.490629675,0.470241463,1.023922307,1.003490194
1/15/2019,1.085006951,1.06,-0.14,-0.88,-0.31,-0.57,-0.63433824,0.022565901,0.490629675,0.470241463,1.023922307
1/16/2019,0.284358616,0.28,0.25,0.92,-0.1,-0.23,1.085006951,-0.63433824,0.022565901,0.490629675,0.470241463
1/17/2019,0.803811412,0.75,0.08,-0.24,0.07,0,0.284358616,1.085006951,-0.63433824,0.022565901,0.490629675
1/18/2019,1.288907074,1.29,-0.3,0.11,0.19,-0.27,0.803811412,0.284358616,1.085006951,-0.63433824,0.022565901
1/22/2019,-1.377892501,-1.53,-0.36,0.32,0.26,0.34,1.288907074,0.803811412,0.284358616,1.085006951,-0.63433824
1/23/2019,0.103816529,0.15,-0.41,-0.14,0.35,0.29,-1.377892501,1.288907074,0.803811412,0.284358616,1.085006951
1/24/2019,0.20731028,0.23,0.48,0,-0.14,-0.19,0.103816529,-1.377892501,1.288907074,0.803811412,0.284358616
1/25/2019,0.934980613,0.9,0.41,-0.35,-0.34,-0.58,0.20731028,0.103816529,-1.377892501,1.288907074,0.803811412
1/28/2019,-0.735459877,-0.8,-0.08,0.62,0.29,0.17,0.934980613,0.20731028,0.103816529,-1.377892501,1.288907074
1/29/2019,-0.140352706,-0.19,0.03,0.17,0.03,0.46,-0.735459877,0.934980613,0.20731028,0.103816529,-1.377892501
1/30/2019,1.496727985,1.51,-0.36,-0.94,-0.24,-0.89,-0.140352706,-0.735459877,0.934980613,0.20731028,0.103816529
1/31/2019,0.877290875,0.92,-0.06,-1.08,-0.37,-0.01,1.496727985,-0.140352706,-0.735459877,0.934980613,0.20731028
2/1/2019,0.144285145,0.14,-0.16,0.42,-0.73,0.3,0.877290875,1.496727985,-0.140352706,-0.735459877,0.934980613
2/4/2019,0.711056722,0.72,0.42,-0.45,0.18,-0.21,0.144285145,0.877290875,1.496727985,-0.140352706,-0.735459877
2/5/2019,0.414275521,0.43,-0.13,-0.6,0.61,-0.34,0.711056722,0.144285145,0.877290875,1.496727985,-0.140352706
2/6/2019,-0.099844743,-0.22,-0.03,0.06,-0.05,0.07,0.414275521,0.711056722,0.144285145,0.877290875,1.496727985
2/7/2019,-0.953445931,-0.93,-0.14,0.39,0.54,0.3,-0.099844743,0.414275521,0.711056722,0.144285145,0.877290875
2/8/2019,0.100789474,0.09,-0.08,-0.68,-0.35,-0.12,-0.953445931,-0.099844743,0.414275521,0.711056722,0.144285145
2/11/2019,0.208458876,0.14,0.67,0.22,-0.08,-0.03,0.100789474,-0.953445931,-0.099844743,0.414275521,0.711056722
2/12/2019,1.241720432,1.36,0.04,-0.17,-0.12,-0.28,0.208458876,0.100789474,-0.953445931,-0.099844743,0.414275521
2/13/2019,0.311569686,0.28,0.06,0.07,0.11,0.22,1.241720432,0.208458876,0.100789474,-0.953445931,-0.099844743
2/14/2019,-0.176895756,-0.21,0.51,-0.58,0.42,-0.18,0.311569686,1.241720432,0.208458876,0.100789474,-0.953445931
2/15/2019,1.091805718,1.13,0.38,0.48,-0.2,0,-0.176895756,0.311569686,1.241720432,0.208458876,0.100789474
2/19/2019,0.195985904,0.19,0.3,0.28,0.04,0.22,1.091805718,-0.176895756,0.311569686,1.241720432,0.208458876
2/20/2019,0.20954241,0.19,0.29,0.56,0.01,-0.28,0.195985904,1.091805718,-0.176895756,0.311569686,1.241720432
2/21/2019,-0.342469262,-0.37,-0.03,-0.23,0.58,0.14,0.20954241,0.195985904,1.091805718,-0.176895756,0.311569686
2/22/2019,0.655950968,0.65,0.38,-1.47,0.29,-0.63,-0.342469262,0.20954241,0.195985904,1.091805718,-0.176895756
2/25/2019,0.145956855,0.15,-0.27,-0.18,-0.86,-0.5,0.655950968,-0.342469262,0.20954241,0.195985904,1.091805718
2/26/2019,-0.187694328,-0.16,-0.67,-0.32,0.09,-0.15,0.145956855,0.655950968,-0.342469262,0.20954241,0.195985904
2/27/2019,0.034778673,0.09,0.15,-0.12,-0.68,-0.07,-0.187694328,0.145956855,0.655950968,-0.342469262,0.20954241
2/28/2019,-0.208900428,-0.31,-0.02,-0.25,0.29,0.16,0.034778673,-0.187694328,0.145956855,0.655950968,-0.342469262
3/1/2019,0.666946954,0.72,0.25,-0.41,-0.35,-0.18,-0.208900428,0.034778673,-0.187694328,0.145956855,0.655950968
3/4/2019,-0.46500581,-0.52,-0.38,0.39,0.14,-0.09,0.666946954,-0.208900428,0.034778673,-0.187694328,0.145956855
3/5/2019,-0.188005876,-0.17,-0.32,-0.23,0.28,0,-0.46500581,0.666946954,-0.208900428,0.034778673,-0.187694328
3/6/2019,-0.762593643,-0.84,-1.23,0.05,0.55,0.12,-0.188005876,-0.46500581,0.666946954,-0.208900428,0.034778673
3/7/2019,-0.78258115,-0.82,-0.05,-0.34,-0.38,0.13,-0.762593643,-0.188005876,-0.46500581,0.666946954,-0.208900428
3/8/2019,-0.205475285,-0.22,0.07,-0.14,-0.12,-0.27,-0.78258115,-0.762593643,-0.188005876,-0.46500581,0.666946954
3/11/2019,1.457504238,1.49,0.27,-0.52,-0.28,-0.47,-0.205475285,-0.78258115,-0.762593643,-0.188005876,-0.46500581
3/12/2019,0.33495021,0.25,-0.31,-0.08,-0.43,0.02,1.457504238,-0.205475285,-0.78258115,-0.762593643,-0.188005876
3/13/2019,0.638912435,0.68,-0.32,0.08,-0.17,0.18,0.33495021,1.457504238,-0.205475285,-0.78258115,-0.762593643
3/14/2019,-0.083094134,-0.1,-0.38,0.31,-0.15,-0.12,0.638912435,0.33495021,1.457504238,-0.205475285,-0.78258115
3/15/2019,0.463097802,0.48,-0.23,-0.24,-0.04,-0.19,-0.083094134,0.638912435,0.33495021,1.457504238,-0.205475285
3/18/2019,0.37168109,0.46,0.23,0.44,-0.08,-0.08,0.463097802,-0.083094134,0.638912435,0.33495021,1.457504238
3/19/2019,-0.020600912,-0.09,-0.47,-0.9,0.01,-0.07,0.37168109,0.463097802,-0.083094134,0.638912435,0.33495021
3/20/2019,-0.413180108,-0.39,-0.22,-1.03,-0.21,-0.24,-0.020600912,0.37168109,0.463097802,-0.083094134,0.638912435
3/21/2019,1.166266229,1.11,0.17,-1.22,0.31,-0.34,-0.413180108,-0.020600912,0.37168109,0.463097802,-0.083094134
3/22/2019,-2.1091549,-2.17,-1.56,-0.06,0.53,0.6,1.166266229,-0.413180108,-0.020600912,0.37168109,0.463097802
3/25/2019,-0.068653084,-0.05,0.6,-0.27,0.19,0.03,-2.1091549,1.166266229,-0.413180108,-0.020600912,0.37168109
3/26/2019,0.767963331,0.76,0.23,0.46,0.04,0.19,-0.068653084,-2.1091549,1.166266229,-0.413180108,-0.020600912
3/27/2019,-0.460054341,-0.5,0.17,0.5,0.76,0.09,0.767963331,-0.068653084,-2.1091549,1.166266229,-0.413180108
3/28/2019,0.439192387,0.4,0.36,0.02,-0.14,-0.07,-0.460054341,0.767963331,-0.068653084,-2.1091549,1.166266229
3/29/2019,0.658641525,0.66,-0.27,-0.91,0.2,-0.17,0.439192387,-0.460054341,0.767963331,-0.068653084,-2.1091549
4/1/2019,1.154266956,1.19,-0.19,0.98,-0.05,-0.32,0.658641525,0.439192387,-0.460054341,0.767963331,-0.068653084
4/2/2019,-0.006830234,-0.05,-0.18,-0.44,-0.38,-0.5,1.154266956,0.658641525,0.439192387,-0.460054341,0.767963331
4/3/2019,0.238819387,0.27,0.24,-0.39,0.14,-0.4,-0.006830234,1.154266956,0.658641525,0.439192387,-0.460054341
4/4/2019,0.21104353,0.19,0.35,0.93,0.63,0.22,0.238819387,-0.006830234,1.154266956,0.658641525,0.439192387
4/5/2019,0.501998811,0.52,0.49,-0.08,-0.27,0.1,0.21104353,0.238819387,-0.006830234,1.154266956,0.658641525
4/8/2019,0.087935932,0.08,-0.3,0.1,0.27,-0.03,0.501998811,0.21104353,0.238819387,-0.006830234,1.154266956
4/9/2019,-0.603534577,-0.65,-0.6,-0.14,0.13,-0.03,0.087935932,0.501998811,0.21104353,0.238819387,-0.006830234
4/10/2019,0.461448749,0.48,0.94,-0.1,0.11,-0.13,-0.603534577,0.087935932,0.501998811,0.21104353,0.238819387
4/11/2019,-0.006769653,0,-0.27,0.4,0.04,0.11,0.461448749,-0.603534577,0.087935932,0.501998811,0.21104353
4/12/2019,0.668074139,0.65,-0.36,0.64,0.52,-0.26,-0.006769653,0.461448749,-0.603534577,0.087935932,0.501998811
4/15/2019,-0.080728836,-0.09,-0.25,-0.53,0.35,0.08,0.668074139,-0.006769653,0.461448749,-0.603534577,0.087935932
4/16/2019,0.026927837,0.13,0.23,0.7,-0.07,-0.13,-0.080728836,0.668074139,-0.006769653,0.461448749,-0.603534577
4/17/2019,-0.370838407,-0.32,-0.53,0.84,1.13,-0.27,0.026927837,-0.080728836,0.668074139,-0.006769653,0.461448749
4/18/2019,0.148526144,0.11,-0.28,-0.51,0.15,-0.2,-0.370838407,0.026927837,-0.080728836,0.668074139,-0.006769653
4/22/2019,0.026936945,0.11,-0.49,-0.55,-0.52,-0.17,0.148526144,-0.370838407,0.026927837,-0.080728836,0.668074139
4/23/2019,0.999662996,0.97,0.67,-0.48,-0.11,-0.43,0.026936945,0.148526144,-0.370838407,0.026927837,-0.080728836
4/24/2019,-0.133608232,-0.23,0.32,-0.07,0.6,0.05,0.999662996,0.026936945,0.148526144,-0.370838407,0.026927837
4/25/2019,-0.167221781,-0.14,-0.82,-0.19,-0.65,-0.29,-0.133608232,0.999662996,0.026936945,0.148526144,-0.370838407
4/26/2019,0.540851064,0.53,0.48,0.07,-0.08,-0.18,-0.167221781,-0.133608232,0.999662996,0.026936945,0.148526144
4/29/2019,0.146419135,0.18,0.16,0.65,-0.37,-0.15,0.540851064,-0.167221781,-0.133608232,0.999662996,0.026936945
4/30/2019,0.006638171,-0.04,-0.69,0.28,0.1,0.69,0.146419135,0.540851064,-0.167221781,-0.133608232,0.999662996
5/1/2019,-0.747500031,-0.83,-0.07,-0.03,0.35,-0.07,0.006638171,0.146419135,0.540851064,-0.167221781,-0.133608232
5/2/2019,-0.167645574,-0.16,0.46,-0.27,0,0.06,-0.747500031,0.006638171,0.146419135,0.540851064,-0.167221781
5/3/2019,1.074595906,1.13,0.93,-0.27,0,-0.34,-0.167645574,-0.747500031,0.006638171,0.146419135,0.540851064
5/6/2019,-0.319166353,-0.39,0.58,-0.42,0.01,0.07,1.074595906,-0.167645574,-0.747500031,0.006638171,0.146419135
5/7/2019,-1.740000697,-1.69,-0.27,0.5,0.02,0.31,-0.319166353,1.074595906,-0.167645574,-0.747500031,0.006638171
5/8/2019,-0.162770389,-0.22,-0.21,-0.32,-0.04,0.18,-1.740000697,-0.319166353,1.074595906,-0.167645574,-0.747500031
5/9/2019,-0.319529637,-0.28,0.06,0.11,-0.37,0.01,-0.162770389,-1.740000697,-0.319166353,1.074595906,-0.167645574
5/10/2019,0.461992306,0.35,-0.33,0.07,-0.11,0.25,-0.319529637,-0.162770389,-1.740000697,-0.319166353,1.074595906
5/13/2019,-2.560819918,-2.67,-0.68,0.29,0.23,0.82,0.461992306,-0.319529637,-0.162770389,-1.740000697,-0.319166353
5/14/2019,0.89996443,0.93,0.34,-0.02,-0.55,0,-2.560819918,0.461992306,-0.319529637,-0.162770389,-1.740000697
5/15/2019,0.590958868,0.59,-0.1,-0.96,0.13,-0.28,0.89996443,-2.560819918,0.461992306,-0.319529637,-0.162770389
5/16/2019,0.900261504,0.91,-0.45,-0.31,-0.15,-0.24,0.590958868,0.89996443,-2.560819918,0.461992306,-0.319529637
5/17/2019,-0.708613296,-0.73,-0.76,0.29,0.05,0.32,0.900261504,0.590958868,0.89996443,-2.560819918,0.461992306
5/20/2019,-0.713725724,-0.65,-0.11,0.72,0.07,0.43,-0.708613296,0.900261504,0.590958868,0.89996443,-2.560819918
5/21/2019,0.973243377,0.9,0.44,-0.35,-0.14,-0.19,-0.713725724,-0.708613296,0.900261504,0.590958868,0.89996443
5/22/2019,-0.362133935,-0.4,-0.65,-0.6,-0.14,0.2,0.973243377,-0.713725724,-0.708613296,0.900261504,0.590958868
5/23/2019,-1.28139553,-1.37,-0.71,-0.27,0.3,0.28,-0.362133935,0.973243377,-0.713725724,-0.708613296,0.900261504
5/24/2019,0.242385976,0.23,0.51,0.31,-0.5,-0.03,-1.28139553,-0.362133935,0.973243377,-0.713725724,-0.708613296
5/28/2019,-0.882273199,-0.78,0.21,-0.63,0.02,-0.26,0.242385976,-1.28139553,-0.362133935,0.973243377,-0.713725724
5/29/2019,-0.686191423,-0.71,-0.25,0.42,-0.18,-0.01,-0.882273199,0.242385976,-1.28139553,-0.362133935,0.973243377
5/30/2019,0.196553162,0.14,-0.39,-0.77,0.27,-0.04,-0.686191423,-0.882273199,0.242385976,-1.28139553,-0.362133935
5/31/2019,-1.35548916,-1.37,-0.23,-0.1,0.01,0.41,0.196553162,-0.686191423,-0.882273199,0.242385976,-1.28139553
6/3/2019,-0.199227103,-0.4,0.57,1.65,0.28,1.39,-1.35548916,0.196553162,-0.686191423,-0.882273199,0.242385976
6/4/2019,2.218640494,2.33,0.49,-0.02,0.29,-0.48,-0.199227103,-1.35548916,0.196553162,-0.686191423,-0.882273199
6/5/2019,0.76331615,0.7,-1.07,-0.97,0.06,-0.2,2.218640494,-0.199227103,-1.35548916,0.196553162,-0.686191423
6/6/2019,0.558370838,0.55,-1.08,0.01,0.06,-0.06,0.76331615,2.218640494,-0.199227103,-1.35548916,0.196553162
6/7/2019,0.90331226,1.04,-0.14,-1.2,0.35,-0.65,0.558370838,0.76331615,2.218640494,-0.199227103,-1.35548916
6/10/2019,0.557053326,0.53,0.02,0.09,0.4,-0.35,0.90331226,0.558370838,0.76331615,2.218640494,-0.199227103
6/11/2019,-0.094861299,-0.12,-0.2,0.55,0.47,0.18,0.557053326,0.90331226,0.558370838,0.76331615,2.218640494
6/12/2019,-0.135753878,-0.2,0.29,-0.99,0.06,0.11,-0.094861299,0.557053326,0.90331226,0.558370838,0.76331615
6/13/2019,0.460677915,0.52,0.68,-0.03,-0.11,-0.06,-0.135753878,-0.094861299,0.557053326,0.90331226,0.558370838
6/14/2019,-0.216495383,-0.27,-0.74,0.31,0.23,0.14,0.460677915,-0.135753878,-0.094861299,0.557053326,0.90331226
6/17/2019,0.072716207,0.15,0.48,-1.12,-0.68,-0.43,-0.216495383,0.460677915,-0.135753878,-0.094861299,0.557053326
6/18/2019,1.087886673,1.04,0.19,0.33,-0.26,-0.19,0.072716207,-0.216495383,0.460677915,-0.135753878,-0.094861299
6/19/2019,0.342155106,0.32,0.02,-0.59,-0.22,0.16,1.087886673,0.072716207,-0.216495383,0.460677915,-0.135753878
6/20/2019,0.913370619,0.89,-0.41,-0.23,-0.14,-0.12,0.342155106,1.087886673,0.072716207,-0.216495383,0.460677915
6/21/2019,0.013262365,-0.21,-0.46,-0.02,-0.11,0.01,0.913370619,0.342155106,1.087886673,0.072716207,-0.216495383
6/24/2019,-0.558968697,-0.34,-0.9,0.08,0.63,-0.02,0.013262365,0.913370619,0.342155106,1.087886673,0.072716207
6/25/2019,-0.952055583,-0.98,0.4,0.71,-0.1,0.55,-0.558968697,0.013262365,0.913370619,0.342155106,1.087886673
6/26/2019,-0.188788625,-0.06,0.02,0.25,0.37,-0.39,-0.952055583,-0.558968697,0.013262365,0.913370619,0.342155106
6/27/2019,0.59889112,0.6,1.43,-0.09,-0.34,-0.22,-0.188788625,-0.952055583,-0.558968697,0.013262365,0.913370619
6/28/2019,0.695308184,0.68,0.77,0.6,-0.46,0.11,0.59889112,-0.188788625,-0.952055583,-0.558968697,0.013262365
7/1/2019,0.703792381,0.75,-0.59,-0.13,-0.13,0.05,0.695308184,0.59889112,-0.188788625,-0.952055583,-0.558968697
7/2/2019,0.231271192,0.14,-0.96,-0.84,-0.01,-0.02,0.703792381,0.695308184,0.59889112,-0.188788625,-0.952055583
7/3/2019,0.749663319,0.78,-0.14,-0.33,-0.35,-0.05,0.231271192,0.703792381,0.695308184,0.59889112,-0.188788625
7/5/2019,-0.058989323,-0.1,0.34,0.91,0.13,-0.05,0.749663319,0.231271192,0.703792381,0.695308184,0.59889112
7/8/2019,-0.538977737,-0.58,-0.43,0.07,0.04,-0.25,-0.058989323,0.749663319,0.231271192,0.703792381,0.695308184
7/9/2019,0.177807736,0.18,-0.24,-0.42,-0.65,-0.19,-0.538977737,-0.058989323,0.749663319,0.231271192,0.703792381
7/10/2019,0.407064852,0.4,-0.25,-0.35,0.11,-0.02,0.177807736,-0.538977737,-0.058989323,0.749663319,0.231271192
7/11/2019,0.137507373,0.19,-0.77,0.03,-0.23,-0.57,0.407064852,0.177807736,-0.538977737,-0.058989323,0.749663319
7/12/2019,0.509069916,0.53,0.32,0.41,0.6,-0.09,0.137507373,0.407064852,0.177807736,-0.538977737,-0.058989323
7/15/2019,-0.06513668,-0.04,-0.47,-1.08,0.14,0.24,0.509069916,0.137507373,0.407064852,0.177807736,-0.538977737
7/16/2019,-0.254381951,-0.32,0.4,0.11,0.45,-0.02,-0.06513668,0.509069916,0.137507373,0.407064852,0.177807736
7/17/2019,-0.661780712,-0.64,-0.25,-0.66,-0.47,-0.23,-0.254381951,-0.06513668,0.509069916,0.137507373,0.407064852
7/18/2019,0.367454004,0.35,-0.27,0.01,-0.36,0.35,-0.661780712,-0.254381951,-0.06513668,0.509069916,0.137507373
7/19/2019,-0.571471969,-0.56,0.3,0.87,0.36,0.09,0.367454004,-0.661780712,-0.254381951,-0.06513668,0.509069916
7/22/2019,0.236880786,0.25,-0.55,-0.49,-0.18,-0.01,-0.571471969,0.367454004,-0.661780712,-0.254381951,-0.06513668
7/23/2019,0.668108593,0.65,-0.06,0.8,0.66,0.34,0.236880786,-0.571471969,0.367454004,-0.661780712,-0.254381951
7/24/2019,0.611776731,0.66,0.92,0.86,-0.09,-0.09,0.668108593,0.236880786,-0.571471969,0.367454004,-0.661780712
7/25/2019,-0.533482672,-0.63,-0.68,-0.15,0.17,0.07,0.611776731,0.668108593,0.236880786,-0.571471969,0.367454004
7/26/2019,0.721469747,0.82,0.34,-0.19,-0.61,-0.25,-0.533482672,0.611776731,0.668108593,0.236880786,-0.571471969
7/29/2019,-0.239912475,-0.32,-0.35,-0.46,0.31,0.38,0.721469747,-0.533482672,0.611776731,0.668108593,0.236880786
7/30/2019,-0.097405882,-0.17,1.42,0.89,-0.19,0.09,-0.239912475,0.721469747,-0.533482672,0.611776731,0.668108593
7/31/2019,-1.09769179,-1.09,0.26,0.58,0.19,0.54,-0.097405882,-0.239912475,0.721469747,-0.533482672,0.611776731
8/1/2019,-0.930681324,-1.04,-0.76,-1.93,-0.54,-0.3,-1.09769179,-0.097405882,-0.239912475,0.721469747,-0.533482672
8/2/2019,-0.812317725,-0.87,-0.26,0.06,0.14,0.19,-0.930681324,-1.09769179,-0.097405882,-0.239912475,0.721469747
8/5/2019,-3.013248073,-3.07,0.06,-0.05,-0.08,0.27,-0.812317725,-0.930681324,-1.09769179,-0.097405882,-0.239912475
8/6/2019,1.293780022,1.29,-0.55,-0.61,-0.31,-0.25,-3.013248073,-0.812317725,-0.930681324,-1.09769179,-0.097405882
8/7/2019,0.108770501,0.07,-0.09,-0.95,0.19,-0.18,1.293780022,-3.013248073,-0.812317725,-0.930681324,-1.09769179
8/8/2019,1.884428157,1.97,-0.03,-0.23,0.29,-0.31,0.108770501,1.293780022,-3.013248073,-0.812317725,-0.930681324
8/9/2019,-0.715943732,-0.78,-0.5,-0.23,-0.48,-0.02,1.884428157,0.108770501,1.293780022,-3.013248073,-0.812317725
8/12/2019,-1.243256858,-1.32,0.21,-0.28,0.13,0.24,-0.715943732,1.884428157,0.108770501,1.293780022,-3.013248073
8/13/2019,1.417697693,1.47,-0.35,-0.53,0.35,-0.04,-1.243256858,-0.715943732,1.884428157,0.108770501,1.293780022
8/14/2019,-2.9316739,-2.95,0.03,-0.52,-0.37,0.01,1.417697693,-1.243256858,-0.715943732,1.884428157,0.108770501
8/15/2019,0.186198116,0.16,-0.69,-0.55,-0.08,-0.47,-2.9316739,1.417697693,-1.243256858,-0.715943732,1.884428157
8/16/2019,1.504409851,1.55,0.63,0.63,0.14,-0.05,0.186198116,-2.9316739,1.417697693,-1.243256858,-0.715943732
8/19/2019,1.180718469,1.14,0.03,0.24,0.37,-0.01,1.504409851,0.186198116,-2.9316739,1.417697693,-1.243256858
8/20/2019,-0.767581658,-0.75,0.19,-0.52,0.11,-0.18,1.180718469,1.504409851,0.186198116,-2.9316739,1.417697693
8/21/2019,0.841335266,0.85,-0.03,-0.3,-0.03,-0.01,-0.767581658,1.180718469,1.504409851,0.186198116,-2.9316739
8/22/2019,-0.087159897,-0.1,-0.35,0.48,0.22,0.27,0.841335266,-0.767581658,1.180718469,1.504409851,0.186198116
8/23/2019,-2.554669697,-2.66,-0.6,-0.18,-0.63,-0.24,-0.087159897,0.841335266,-0.767581658,1.180718469,1.504409851
8/26/2019,1.006541833,1.08,-0.04,-0.18,0.19,-0.15,-2.554669697,-0.087159897,0.841335266,-0.767581658,1.180718469
8/27/2019,-0.464335347,-0.46,-1,-0.67,0.25,0.07,1.006541833,-2.554669697,-0.087159897,0.841335266,-0.767581658
8/28/2019,0.709319051,0.68,0.62,0.63,0.35,0.21,-0.464335347,1.006541833,-2.554669697,-0.087159897,0.841335266
8/29/2019,1.316550448,1.35,0.39,0.34,0.17,-0.18,0.709319051,-0.464335347,1.006541833,-2.554669697,-0.087159897
8/30/2019,-0.033539636,0.03,-0.24,0.22,0.1,0.13,1.316550448,0.709319051,-0.464335347,1.006541833,-2.554669697
9/3/2019,-0.652960367,-0.87,-0.93,0.09,-0.2,0.45,-0.033539636,1.316550448,0.709319051,-0.464335347,1.006541833
9/4/2019,1.061404855,1.08,-0.16,0.5,0.25,-0.07,-0.652960367,-0.033539636,1.316550448,0.709319051,-0.464335347
